condition,seed,nn_generation_s,dm_generation_s,nn_proj_KL,nn_avgKL,dm_proj_KL,dm_avgKL
-0.25,1234,0.010290384292602539,278.2947897911072,0.14095482678369975,0.06174614440312064,0.13414741148514722,0.057940529458778284
0.0,11241,0.010780572891235352,278.2704677581787,0.14564988517909452,0.061800340160152505,0.13146505889627522,0.057129921855898685
0.25,21248,0.009855508804321289,278.27615761756897,0.1321025293516117,0.059000801345978196,0.13126918562121376,0.05633520097223641
