condition,seed,nn_generation_s,dm_generation_s,nn_proj_KL,nn_avgKL,dm_proj_KL,dm_avgKL
-0.25,1234,0.0034363269805908203,285.7532238960266,0.052786573083304894,0.10116227864019708,0.12115549634187828,0.133278766265892
0.0,11241,0.003322124481201172,285.77416610717773,0.04913747883829723,0.10128426057141143,0.15744268592714844,0.14154592580724631
0.25,21248,0.003396749496459961,285.75449204444885,0.052732938710868385,0.10600331934579946,0.19192794308102953,0.15537260810177617
