condition,seed,nn_generation_s,dm_generation_s,nn_proj_KL,nn_avgKL,dm_proj_KL,dm_avgKL
-0.25,1234,0.003668546676635742,344.27155447006226,0.08484519368524933,0.17292046334697414,15.395194548608362,14.971845135847934
0.0,11241,0.0034945011138916016,344.3086202144623,0.07224062820238675,0.12792233658454874,13.922701636491409,10.189727383071162
0.25,21248,0.003505229949951172,344.30002617836,0.10351176410785295,0.20793667229898186,1.1185894711963855,5.842594328576437
